,llama_random2_accuracy_full.json,mixtral_thematic_top_to_bottom_accuracy_full.json,mixtral_thematic_bottom_to_top_accuracy_full.json,llama_random5_accuracy_full.json,qwen_deepseek_solutions_accuracy_full.json,qwen_random2_accuracy_full.json,qwen_zero_shot_chain_of_thought_accuracy_full.json,mixtral_advanced_accuracy_full.json,mixtral_semantic_random3_accuracy_full.json,qwen_advanced_accuracy_full.json,mixtral_random3_accuracy_full.json,mixtral_semantic_random2_accuracy_full.json,qwen_deepseek_long_types_accuracy_full.json,llama_random4_accuracy_full.json,qwen_semantic_random1_accuracy_full.json,mixtral_semantic_random5_accuracy_full.json,mixtral_semantic_bottom_to_top_accuracy_full.json,llama_thematic_top_to_bottom_accuracy_full.json,llama_advanced_accuracy_full.json,llama_semantic_random5_accuracy_full.json,qwen_random3_accuracy_full.json,mixtral_random5_accuracy_full.json,qwen_thematic_random5_accuracy_full.json,qwen_semantic_random3_accuracy_full.json,mixtral_random2_accuracy_full.json,mixtral_thematic_random1_accuracy_full.json,mixtral_thematic_random3_accuracy_full.json,qwen_thematic_random4_accuracy_full.json,qwen_semantic_random4_accuracy_full.json,qwen_base_accuracy_full.json,mixtral_base_accuracy_full.json,qwen_semantic_random5_accuracy_full.json,llama_deepseek_long_types_accuracy_full.json,qwen_semantic_random2_accuracy_full.json,llama_random3_accuracy_full.json,mixtral_deepseek_long_types_accuracy_full.json,mixtral_zero_shot_chain_of_thought_accuracy_full.json,qwen_random5_accuracy_full.json,mixtral_random1_accuracy_full.json,llama_thematic_random3_accuracy_full.json,llama_thematic_random2_accuracy_full.json,qwen_semantic_bottom_to_top_accuracy_full.json,qwen_thematic_random1_accuracy_full.json,llama_deepseek_solutions_accuracy_full.json,mixtral_thematic_random5_accuracy_full.json,qwen_thematic_bottom_to_top_accuracy_full.json,mixtral_deepseek_short_types_accuracy_full.json,qwen_thematic_random3_accuracy_full.json,llama_base_accuracy_full.json,mixtral_random4_accuracy_full.json,qwen_random1_accuracy_full.json,llama_semantic_random3_accuracy_full.json,mixtral_deepseek_solutions_accuracy_full.json,llama_deepseek_short_types_proper_prompt_accuracy_full.json,llama_thematic_random5_accuracy_full.json,qwen_random4_accuracy_full.json,llama_semantic_random4_accuracy_full.json,qwen_semantic_top_to_bottom_accuracy_full.json,mixtral_semantic_random4_accuracy_full.json,qwen_deepseek_short_types_proper_prompt_accuracy_full.json,llama_semantic_random2_accuracy_full.json,qwen_deepseek_advanced_max_tokens_1024_accuracy_full.json,llama_semantic_bottom_to_top_accuracy_full.json,mixtral_thematic_random4_accuracy_full.json,llama_thematic_bottom_to_top_accuracy_full.json,llama_deepseek_advanced_accuracy_full.json,qwen_thematic_random2_accuracy_full.json,llama_thematic_random4_accuracy_full.json,mixtral_semantic_random1_accuracy_full.json,qwen_thematic_top_to_bottom_accuracy_full.json,llama_semantic_random1_accuracy_full.json,mixtral_semantic_top_to_bottom_accuracy_full.json,mixtral_thematic_random2_accuracy_full.json,llama_zero_shot_chain_of_thought_accuracy_full.json,mixtral_deepseek_advanced_accuracy_full.json,llama_semantic_top_to_bottom_accuracy_full.json,llama_random1_accuracy_full.json,llama_thematic_random1_accuracy_full.json
2178,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0.0,0,1,1,1,0,0,1,0,1,0.0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0.0,1,0.0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0.0,1,1,1
2179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,1,1,1,0.0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1.0,1,0.0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1.0,1,0,0
2180,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1.0,1,0,1,1,1,1,1,1,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0,0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1.0,1,1,1
2181,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,0,1
2182,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0.0,0,1,1,1,1,0,1,1,0,1.0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.0,1,1,1
2183,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,0.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0.0,1,1,1
2184,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1.0,0,1,1,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1.0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1.0,1,1,1
2185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,1,0,1,1,0,0,1,0,0.0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0.0,1,0.0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0.0,1,0,0
2186,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0.0,0,0,0,0,1,1,1,0,1,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0.0,0,1.0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,0,1,1
2187,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1.0,0,1,0,1,1,0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
2188,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0.0,1,1,0,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0.0,1,1.0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1.0,1,1,1
2189,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
2190,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0.0,1,1,0,1,0,1,1,1,0,0.0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,1.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0.0,1,1,1
2191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
2192,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,1,1,1
2193,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0.0,1,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1.0,1,0,0
2194,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1.0,1,0,1
2195,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
2196,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0,1,1,1,0,1,0,1,1,1.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1.0,1,1.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0.0,1,0,1
2197,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0.0,0,1,1,0,1,0,1,1,0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,0,1,1
2198,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
2199,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,1,1,1
2200,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0.0,1,0.0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,0,1,0
2201,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,1,1
2202,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,1,1
2203,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1.0,1,1,1
2204,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,0,1,0,1,1,0,0,1,0,0.0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0.0,1,0.0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0.0,1,0,1
2205,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,1,1
2206,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0.0,0,1,0,1,1,0,1,1,1,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1.0,1,1,0
2207,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0.0,0,1,0,1,1,1,1,1,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1.0,1,0,1
2208,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0.0,1,1,1,1,1,0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1.0,1,1,1
2209,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,0,0,0,0,1,1,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0.0,0,0,1
2210,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0.0,0,1,1,0,1,0,0,1,0,0.0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0,0,0.0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.0,1,0,0
2211,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1.0,1,1,0
2212,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.0,1,1,1,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
2213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2214,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0,1,0,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1.0,0,1,0
2215,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0,1,0,1,1,0,0,1,0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0,1,0,1
2216,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1.0,0,1,0,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1.0,1,0,1
2217,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1.0,1,0,0,0,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0.0,1,1.0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0.0,0,0,0
2218,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0.0,0,1,1,0,1,0,1,1,0,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0.0,1,1,1
2219,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.0,0,1,0,0,1,0,1,1,0,0.0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1.0,1,0.0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0.0,0,1,0
2220,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0.0,0,1,1,1,0,0,0,1,1,1.0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1.0,0,0.0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,1,1,1
2221,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0.0,0,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,1,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1.0,1,1,1
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2223,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0,1,0,0,0,0,1,0,0,1.0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1.0,1,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.0,1,0,0
2224,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,1,1,1
2225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1.0,0,0,0
2226,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
2227,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0,1,0,1
2228,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0,0,0
2229,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.0,1,1.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1.0,0,1,0
2230,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0.0,0,0,0,0,1,1,1,1,1,0.0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,0,0,0
2231,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,0,1.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
2232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0
2233,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1.0,1,1,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0.0,1,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,1,0,1
2234,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,0,1,1
2235,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.0,0,0.0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,0,0
2236,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0,0,0
2238,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,0,1,0,1,0,1,1,0,0.0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0.0,1,1.0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1.0,1,0,0
2239,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0,0,1,0,1,1,0,1,0,0,0.0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0.0,0,1.0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0.0,1,1,0
2240,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,0,1
2241,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,0,1,1,1,1,0,1,1,0,1.0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1.0,1,0,1
2242,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1,0.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1.0,1,1,1
2243,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0.0,0,1,0,1,1,1,1,1,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1.0,1,1,1
2244,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,1,1,1,1,1,0,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1,0.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1
2245,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2246,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,1,1,1
2247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1
2248,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1.0,0,1,0
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2250,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,0,0,1,0,1,1,1,0,1,0.0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1.0,1,1.0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1.0,0,1,1
